state,county,date,cases,deaths,CENSUS2010POP,Population,NPOPCHG_2020,BIRTHS2020,DEATHS2020,NATURALINC2020,INTERNATIONALMIG2020,DOMESTICMIG2020,NETMIG2020,RESIDUAL2020,GQESTIMATES2020,RBIRTH2020,RDEATH2020,RNATURALINC2020,RINTERNATIONALMIG2020,RDOMESTICMIG2020,RNETMIG2020,Rural_urban_continuum_code_2013,Urban_influence_code_2013,Metro_2013,Civilian_labor_force_2020,Employed_2020,Unemployed_2020,Unemployment_rate_2020,Median_Household_Income_2019,Med_HH_Income_Percent_of_State_Total_2019,Donald.Trump,Right_Joe.Biden,Sum_total_votes,Trump.ratio,Biden.ratio
Nebraska,Rock,8/31/2021,154,2,1526,1377,7,17,14,3,0,5,5,-1,22,12.3771387,10.19293775,2.184200947,0,3.640334911,3.640334911,9,12,0,873,855,18,2.1,"53,905",85.2,744,84,842,0.883610451,0.09976247
Nebraska,Saline,8/31/2021,2037,3,14200,13987,-207,188,132,56,44,-305,-261,-2,846,13.34232284,9.36801391,3.974308932,3.122671303,-21.64578972,-18.52311841,6,6,0,"7,310","7,047",263,3.6,"59,937",94.7,3631,1986,5780,0.628200692,0.343598616
Nebraska,Sarpy,8/31/2021,24213,137,158840,188856,1963,2458,1186,1272,47,632,679,12,1101,13.08320182,6.312724718,6.7704771,0.250167,3.363947742,3.614114742,2,2,1,"96,776","92,833","3,943",4.1,"84,016",132.7,51979,41206,96193,0.540361565,0.428367969
Nebraska,Saunders,8/31/2021,2575,20,20780,21927,365,248,216,32,4,332,336,-3,345,11.40518292,9.933546414,1.471636506,0.183954563,15.26822875,15.45218331,2,2,1,"11,155","10,746",409,3.7,"71,086",112.3,9108,3331,12786,0.712341624,0.260519318
Nebraska,Scotts Bluff,8/31/2021,5027,96,36970,35299,-283,419,449,-30,11,-263,-252,-1,764,11.8226323,12.66912149,-0.846489186,0.310379368,-7.420888531,-7.110509163,5,8,0,"18,160","17,402",758,4.2,"50,263",79.4,10952,4196,15524,0.705488276,0.270291162
Nebraska,Seward,8/31/2021,2055,34,16750,17186,-132,187,159,28,4,-163,-159,-1,1234,10.83932298,9.216322745,1.623000232,0.231857176,-9.448179921,-9.216322745,2,2,1,"8,852","8,489",363,4.1,"72,291",114.2,6490,2438,9199,0.705511469,0.265028807
Nebraska,Sheridan,8/31/2021,547,21,5469,5150,-79,63,67,-4,4,-78,-74,-1,144,12.13989787,12.91068504,-0.770787166,0.770787166,-15.03034974,-14.25956258,9,12,0,"2,708","2,643",65,2.4,"46,159",72.9,2292,340,2684,0.853949329,0.126676602
Nebraska,Sherman,8/31/2021,213,4,3152,2986,2,35,43,-8,0,9,9,1,55,11.72529313,14.40536013,-2.680067002,0,3.015075377,3.015075377,8,7,0,"1,667","1,614",53,3.2,"48,735",77,1322,343,1700,0.777647059,0.201764706
Nebraska,Sioux,8/31/2021,31,1,1311,1200,42,7,2,5,0,37,37,0,0,5.937234945,1.696352841,4.240882104,0,31.38252757,31.38252757,9,8,0,747,730,17,2.3,"47,983",75.8,642,72,731,0.878248974,0.098495212
Nebraska,Stanton,8/31/2021,372,11,6129,5880,-52,79,41,38,3,-94,-91,1,0,13.37622757,6.942092787,6.434134778,0.507958009,-15.91601761,-15.4080596,9,8,0,"3,531","3,412",119,3.4,"62,045",98,2561,532,3165,0.809162717,0.168088468
Nebraska,Thayer,8/31/2021,490,7,5228,4887,-89,49,80,-31,0,-57,-57,-1,66,9.936124911,16.22224475,-6.286119842,0,-11.55834939,-11.55834939,9,12,0,"2,781","2,705",76,2.7,"52,439",82.9,2308,624,2989,0.772164604,0.208765473
Nebraska,Thomas,8/31/2021,55,1,647,739,16,6,1,5,1,10,11,0,2,8.207934337,1.367989056,6.83994528,1.367989056,13.67989056,15.04787962,9,10,0,420,403,17,4,"51,401",81.2,377,45,427,0.882903981,0.105386417
Nebraska,Thurston,8/31/2021,1206,11,6940,7220,-14,138,93,45,0,-60,-60,1,52,19.09506019,12.86841013,6.226650062,0,-8.302200083,-8.302200083,8,7,0,"3,070","2,909",161,5.2,"48,891",77.2,1180,1122,2379,0.496006726,0.471626734
Nebraska,Valley,8/31/2021,344,2,4260,4103,-14,49,57,-8,1,-8,-7,1,38,11.92214112,13.86861314,-1.946472019,0.243309002,-1.946472019,-1.703163017,9,12,0,"2,124","2,064",60,2.8,"47,981",75.8,1901,412,2344,0.811006826,0.175767918
Nebraska,Washington,8/31/2021,2227,29,20234,20901,218,204,191,13,2,203,205,0,137,9.811465948,9.186225471,0.625240477,0.096190843,9.763370527,9.85956137,2,2,1,"11,136","10,729",407,3.7,"75,197",118.8,8583,3554,12467,0.688457528,0.285072592
Nebraska,Wayne,8/31/2021,1178,7,9595,9492,79,90,55,35,10,34,44,0,1105,9.521290664,5.818566517,3.702724147,1.057921185,3.596932029,4.654853213,6,6,0,"5,610","5,454",156,2.8,"57,655",91.1,3055,1022,4218,0.724276908,0.242294927
Nebraska,Webster,8/31/2021,424,8,3812,3419,-46,42,59,-17,0,-29,-29,0,156,12.20220802,17.14119698,-4.93898896,0,-8.425334108,-8.425334108,9,10,0,"1,653","1,591",62,3.8,"49,518",78.2,1511,335,1876,0.8054371,0.178571429
Nebraska,Wheeler,8/31/2021,39,0,818,790,10,14,4,10,0,-1,-1,1,0,17.8343949,5.095541401,12.7388535,0,-1.27388535,-1.27388535,9,12,0,550,540,10,1.8,"50,207",79.3,438,59,503,0.870775348,0.117296223
Nebraska,York,8/31/2021,1854,16,13665,13511,-101,160,136,24,3,-126,-123,-2,764,11.79810493,10.02838919,1.769715739,0.221214467,-9.291007632,-9.069793164,6,6,0,"7,265","7,021",244,3.4,"59,749",94.4,5337,1630,7161,0.745286971,0.227621841
Nevada,Carson City,8/31/2021,7484,132,55274,56034,140,597,786,-189,1,325,326,3,2689,10.66757201,14.04474305,-3.377171039,0.01786863,5.807304696,5.825173326,3,2,1,"26,130","23,987","2,143",8.2,"58,126",91.9,16113,12735,29739,0.54181378,0.428225562
Nevada,Churchill,8/31/2021,2488,50,24877,25363,315,348,302,46,26,244,270,-1,327,13.80651048,11.98151197,1.824998512,1.031520898,9.680426891,10.71194779,6,5,0,"11,074","10,451",623,5.6,"56,335",89,9372,3051,12890,0.727075252,0.236695112
Nevada,Clark,8/31/2021,304102,5218,1951269,2315963,40079,26886,19618,7268,4322,28502,32824,-13,22331,11.71032049,8.544709787,3.165610701,1.882466903,12.41417669,14.2966436,1,1,1,"1,123,582","958,069","165,513",14.7,"62,131",98.2,430930,521852,972510,0.443111125,0.536603223
Nevada,Douglas,8/31/2021,3751,42,46997,49088,90,329,599,-270,2,359,361,-1,230,6.708398752,12.21377159,-5.505372836,0.04078054,7.320106845,7.360887385,4,3,0,"22,465","20,531","1,934",8.6,"76,296",120.6,21630,11571,34125,0.633846154,0.339076923
Nevada,Elko,8/31/2021,5796,69,48818,53006,126,725,339,386,5,-268,-263,3,772,13.69397276,6.403112782,7.290859982,0.094441192,-5.062047863,-4.967606671,5,8,0,"26,791","25,264","1,527",5.7,"83,287",131.6,16741,4557,21967,0.762097692,0.207447535
Nevada,Esmeralda,8/31/2021,42,0,783,886,16,4,4,0,3,14,17,-1,1,4.555808656,4.555808656,0,3.416856492,15.9453303,19.36218679,9,10,0,406,385,21,5.2,"50,675",80.1,400,74,487,0.821355236,0.151950719
Nevada,Eureka,8/31/2021,69,0,1987,2065,-13,16,12,4,0,-15,-15,-2,1,7.723871591,5.792903693,1.930967898,0,-7.241129616,-7.241129616,9,8,0,"1,040","1,004",36,3.5,"71,541",113.1,895,105,1017,0.880039331,0.103244838
Nevada,Humboldt,8/31/2021,1405,15,16528,16962,78,251,123,128,19,-70,-51,1,154,14.8318856,7.268214856,7.563670744,1.122732376,-4.136382438,-3.013650062,7,8,0,"8,036","7,641",395,4.9,"73,106",115.5,5877,1689,7771,0.756273324,0.217346545
Nevada,Lander,8/31/2021,514,9,5775,5514,-2,71,46,25,-2,-26,-28,1,16,12.87398005,8.340888486,4.533091568,-0.362647325,-4.714415231,-5.077062557,7,9,0,"3,149","2,999",150,4.8,"81,239",128.4,2198,496,2765,0.794936709,0.179385172
Nevada,Lincoln,8/31/2021,436,3,5345,5159,-20,55,61,-6,0,-14,-14,0,239,10.64035597,11.80112207,-1.160766106,0,-2.708454246,-2.708454246,8,4,0,"2,013","1,910",103,5.1,"58,782",92.9,2067,330,2446,0.845053148,0.134914146
Nevada,Lyon,8/31/2021,4547,76,51980,58319,820,614,702,-88,-18,929,911,-3,361,10.60284239,12.12246801,-1.51962562,-0.310832513,16.04241137,15.73157886,4,5,0,"23,045","21,077","1,968",8.5,"59,406",93.9,20914,8473,30238,0.691646273,0.280210331
Nevada,Mineral,8/31/2021,378,8,4772,4518,2,40,96,-56,3,56,59,-1,52,8.855435023,21.25304406,-12.39760903,0.664157627,12.39760903,13.06176666,7,11,0,"2,093","1,976",117,5.6,"43,771",69.2,1423,829,2335,0.609421842,0.35503212
Nevada,Nye,8/31/2021,3736,119,43946,48054,1209,417,861,-444,-11,1672,1661,-8,1047,8.788290709,18.14560744,-9.357316726,-0.231825414,35.23746299,35.00563757,4,3,0,"17,596","15,889","1,707",9.7,"48,490",76.6,17528,7288,25378,0.690676964,0.287177871
Nevada,Pershing,8/31/2021,999,21,6753,6573,-55,50,58,-8,1,-47,-46,-1,1698,7.575183698,8.78721309,-1.212029392,0.151503674,-7.120672676,-6.969169002,9,10,0,"2,530","2,407",123,4.9,"58,562",92.6,1731,547,2320,0.74612069,0.235775862
Nevada,Storey,8/31/2021,143,4,4010,4207,14,22,36,-14,-1,30,29,-1,5,5.238095238,8.571428571,-3.333333333,-0.238095238,7.142857143,6.904761905,2,2,1,"2,050","1,879",171,8.3,"88,003",139.1,1908,902,2877,0.663190824,0.313521029
Nevada,Washoe,8/31/2021,53988,736,421407,477082,4701,5388,4440,948,209,3531,3740,13,5290,11.34957339,9.352655132,1.996918258,0.440248857,7.437888575,7.878137431,2,2,1,"254,278","234,544","19,734",7.8,"71,733",113.4,116760,128128,252142,0.463072396,0.508158101
Nevada,White Pine,8/31/2021,722,8,10030,9466,-12,93,87,6,3,-20,-17,-1,1110,9.818412162,9.184966216,0.633445946,0.316722973,-2.111486486,-1.794763514,7,11,0,"4,595","4,403",192,4.2,"60,086",95,3403,859,4369,0.778896773,0.196612497
New Hampshire,Carroll,8/31/2021,2792,13,47818,49167,422,323,624,-301,18,711,729,-6,399,6.597761255,12.74613939,-6.148378135,0.367677098,14.52324536,14.89092246,6,4,0,"23,134","21,358","1,776",7.7,"64,495",82.1,267,266,538,0.496282528,0.494423792
New Hampshire,Grafton,8/31/2021,4578,30,89118,90691,322,675,909,-234,218,335,553,3,7056,7.456091903,10.04087043,-2.584778526,2.408041533,3.700430796,6.10847233,5,8,0,"48,154","45,341","2,813",5.8,"62,468",79.5,423,345,784,0.539540816,0.44005102
New Hampshire,Hillsborough,8/31/2021,38777,655,400721,418735,997,4196,3708,488,1162,-677,485,24,7678,10.03260117,8.865797222,1.166803949,2.778332355,-1.618701381,1.159630974,2,2,1,"240,135","223,343","16,792",7,"82,862",105.5,1722,1475,3276,0.525641026,0.4502442
New Hampshire,Merrimack,8/31/2021,10435,121,146445,152622,1016,1273,1437,-164,317,860,1177,3,6505,8.368723457,9.446862222,-1.078138764,2.083963343,5.653654496,7.737617839,4,3,0,"82,622","77,822","4,800",5.8,"75,800",96.5,7669,8725,16697,0.459304067,0.522548961
New Hampshire,Strafford,8/31/2021,10883,101,123143,131533,817,1156,1155,1,299,508,807,9,8602,8.81604887,8.80842253,0.00762634,2.280275616,3.874180645,6.154456261,1,1,1,"73,223","68,613","4,610",6.3,"71,486",91,1408,1330,2802,0.502498216,0.474660956
New Hampshire,Sullivan,8/31/2021,2089,29,43742,43267,4,370,481,-111,7,108,115,0,721,8.551947302,11.11753149,-2.56558419,0.161793598,2.496244077,2.658037675,7,8,0,"23,105","21,866","1,239",5.4,"63,518",80.8,186,216,412,0.451456311,0.524271845
New Jersey,Atlantic,8/31/2021,34329,710,274549,262945,-708,2761,3055,-294,295,-719,-424,10,5995,10.48617731,11.60277859,-1.116601278,1.120399242,-2.730735779,-1.610336538,2,2,1,"121,037","99,546","21,491",17.8,"62,678",73.1,64438,73808,140441,0.458826126,0.525544535
New Jersey,Bergen,8/31/2021,111219,2920,905116,930394,-1862,8901,7939,962,1783,-4632,-2849,25,10435,9.557351086,8.524414141,1.032936945,1.914476686,-4.973559176,-3.05908249,1,1,1,"477,892","432,189","45,703",9.6,"107,971",125.9,204417,285967,497460,0.410921481,0.57485426
New Jersey,Burlington,8/31/2021,48430,901,448734,446596,436,4331,4404,-73,214,280,494,15,11774,9.702539104,9.866077629,-0.163538526,0.479414308,0.627271057,1.106685365,1,1,1,"230,784","211,788","18,996",8.2,"88,443",103.1,103345,154595,262650,0.393470398,0.588596992
New Jersey,Camden,8/31/2021,60258,1360,513657,506809,306,6100,5251,849,646,-1222,-576,33,7501,12.03972715,10.36403398,1.675693173,1.275026843,-2.411892882,-1.136866039,1,1,1,"256,048","230,287","25,761",10.1,"73,168",85.3,86207,175065,265599,0.32457577,0.659132753
New Jersey,Cape May,8/31/2021,10699,215,97265,91546,-701,813,1393,-580,32,-151,-119,-2,2711,8.846909295,15.1583575,-6.311448205,0.348217832,-1.643152895,-1.294935063,3,2,1,"45,492","39,206","6,286",13.8,"66,565",77.6,33158,23941,57933,0.572350819,0.413253241
New Jersey,Cumberland,8/31/2021,18389,445,156898,147008,-1987,1850,1630,220,87,-2290,-2203,-4,8760,12.49987331,11.01340189,1.486471421,0.58783188,-15.47281615,-14.88498427,3,2,1,"66,277","59,148","7,129",10.8,"54,179",63.2,28952,32742,62575,0.462676788,0.523244107
New Jersey,Essex,8/31/2021,100067,3075,783969,800501,-1661,10253,6750,3503,3010,-8188,-5178,14,23148,12.7949544,8.42348017,4.371474228,3.756248194,-10.21799343,-6.461745233,1,1,1,"373,943","330,269","43,674",11.7,"64,522",75.2,75475,266820,345311,0.218571085,0.772694759
New Jersey,Gloucester,8/31/2021,33363,665,288288,293245,1403,2719,2937,-218,109,1509,1618,3,4238,9.29434426,10.03953258,-0.745188322,0.372594161,5.158207241,5.530801402,1,1,1,"151,080","137,052","14,028",9.3,"87,996",102.6,83340,86702,173453,0.480475979,0.499858751
New Jersey,Hudson,8/31/2021,92635,2346,634266,671666,-2364,10142,4459,5683,4638,-12630,-7992,-55,9488,15.07324091,6.627053956,8.446186955,6.893087295,-18.7709557,-11.8778684,1,1,1,"360,498","322,277","38,221",10.6,"77,738",90.6,65698,181452,250458,0.262311445,0.724480751
New Jersey,Hunterdon,8/31/2021,10708,180,128349,124797,-404,973,1044,-71,82,-410,-328,-5,3842,7.784062273,8.352066817,-0.568004544,0.656005248,-3.28002624,-2.624020992,1,1,1,"63,295","58,730","4,565",7.2,"117,275",136.7,43153,39457,84673,0.509642979,0.465992701
New Jersey,Mercer,8/31/2021,36253,971,366513,367239,-808,3920,3219,701,1184,-2707,-1523,14,19977,10.66251771,8.755776664,1.90674105,3.220515555,-7.363121289,-4.142605734,2,2,1,"205,405","190,150","15,255",7.4,"79,475",92.6,51641,122532,177223,0.291389944,0.6914001
New Jersey,Middlesex,8/31/2021,98174,2389,809858,822736,-1658,8607,6707,1900,2837,-6424,-3587,29,23006,10.45090551,8.143862355,2.30704316,3.444779708,-7.800234347,-4.355454639,1,1,1,"436,329","398,298","38,031",8.7,"92,770",108.1,143467,226250,375692,0.381873982,0.602222033
New Jersey,Monmouth,8/31/2021,83390,1667,630380,618381,-1306,5799,6241,-442,164,-1032,-868,4,6654,9.367821477,10.08183719,-0.714015708,0.264928905,-1.6671136,-1.402184694,1,1,1,"327,712","298,748","28,964",8.8,"102,579",119.6,191808,181291,378390,0.506905574,0.479111499
New Jersey,Morris,8/31/2021,53384,1250,492276,491087,-490,4419,4204,215,570,-1282,-712,7,8587,8.993918572,8.556332582,0.437585991,1.160111696,-2.609233675,-1.449121979,1,1,1,"252,588","232,958","19,630",7.8,"116,328",135.6,141134,153881,300917,0.46901305,0.511373568
New Jersey,Ocean,8/31/2021,82893,2225,576567,614237,6739,9040,7815,1225,5,5529,5534,-20,7240,14.79862654,12.79328169,2.005344858,0.008185081,9.051062628,9.059247709,1,1,1,"278,413","252,016","26,397",9.5,"75,627",88.2,217740,119456,342746,0.635280937,0.348526314
New Jersey,Passaic,8/31/2021,76829,1962,501226,500382,-1456,6378,4130,2248,1662,-5366,-3704,0,10155,12.72774441,8.241703418,4.486040989,3.316637066,-10.70822773,-7.391590669,1,1,1,"245,187","214,293","30,894",12.6,"76,039",88.6,92009,129097,224330,0.410150225,0.57547809
New Jersey,Salem,8/31/2021,6691,193,66083,62451,110,597,803,-206,28,289,317,-1,1258,9.567921021,12.86941471,-3.301493685,0.448746715,4.631707161,5.080453875,1,1,1,"29,532","26,715","2,817",9.5,"68,146",79.4,18827,14479,34042,0.553052112,0.425327537
New Jersey,Somerset,8/31/2021,32238,851,323444,329331,-667,3139,2783,356,491,-1515,-1024,1,5436,9.521801711,8.441915948,1.079885763,1.489393004,-4.595581265,-3.106188261,1,1,1,"167,938","154,873","13,065",7.8,"112,722",131.4,71996,111173,186891,0.385229893,0.594854755
New Jersey,Sussex,8/31/2021,14986,313,149265,140002,-708,1210,1378,-168,14,-555,-541,1,1662,8.620935336,9.817891647,-1.196956311,0.099746359,-3.954230671,-3.854484311,1,1,1,"73,836","66,900","6,936",9.4,"100,281",116.9,51698,34481,88352,0.585136726,0.390268472
New Jersey,Union,8/31/2021,75548,2001,536499,555394,-1270,6643,4423,2220,1735,-5241,-3506,16,6158,11.94721858,7.954621072,3.992597508,3.120340846,-9.425767361,-6.305426516,1,1,1,"276,211","248,871","27,340",9.9,"79,953",93.2,80002,170245,254041,0.314917671,0.670147732
New Jersey,Warren,8/31/2021,10662,243,108692,105624,169,1008,1065,-57,88,134,222,4,1976,9.55092643,10.09100858,-0.540082149,0.833811038,1.269666807,2.103477845,2,2,1,"55,670","50,947","4,723",8.5,"83,998",97.9,34769,24901,61057,0.569451496,0.407832026
New Mexico,Bernalillo,8/31/2021,66140,1006,662564,681666,2241,6931,6443,488,991,738,1729,24,11882,10.18447701,9.467405192,0.71707182,1.456184781,1.084424186,2.540608967,2,2,1,"330,645","303,820","26,825",8.1,"56,148",107.9,116135,193757,317590,0.365675871,0.61008533
New Mexico,Catron,8/31/2021,124,6,3725,3623,116,11,30,-19,0,136,136,-1,106,3.085553997,8.415147265,-5.329593268,0,38.1486676,38.1486676,9,10,0,"1,159","1,075",84,7.2,"37,190",71.5,1698,595,2326,0.730008598,0.255803955
New Mexico,Chaves,8/31/2021,10879,176,65645,64711,125,798,677,121,91,-90,1,3,1776,12.34367387,10.47201405,1.871659822,1.407611932,-1.392143669,0.015468263,5,8,0,"28,106","25,832","2,274",8.1,"43,687",84,15656,6381,22443,0.697589449,0.284320278
New Mexico,Cibola,8/31/2021,3738,130,27213,26354,-327,297,298,-1,16,-339,-323,-3,2569,11.20015084,11.23786179,-0.037710946,0.60337513,-12.78401056,-12.18063543,6,5,0,"9,120","8,278",842,9.2,"40,436",77.7,3975,4745,8903,0.446478715,0.532966416
New Mexico,Colfax,8/31/2021,1091,47,13750,11927,-141,109,150,-41,12,-112,-100,0,408,9.085226089,12.50260471,-3.417378621,1.000208377,-9.335278183,-8.335069806,7,11,0,"5,191","4,824",367,7.1,"42,754",82.2,3271,2611,6016,0.543716755,0.434009309
New Mexico,Curry,8/31/2021,6338,89,48376,48793,-290,802,399,403,55,-743,-688,-5,1503,16.38808288,8.153173403,8.234909477,1.123871021,-15.18247579,-14.05860477,5,8,0,"22,292","21,068","1,224",5.5,"45,623",87.7,10444,4307,15101,0.691609827,0.2852129
New Mexico,De Baca,8/31/2021,211,3,2022,1673,-68,10,22,-12,1,-57,-56,0,9,5.858230814,12.88810779,-7.029876977,0.585823081,-33.39191564,-32.80609256,9,12,0,710,675,35,4.9,"34,746",66.8,656,231,901,0.728079911,0.256381798
New Mexico,Eddy,8/31/2021,9148,161,53829,58418,24,833,584,249,53,-284,-231,6,1000,14.26223333,9.998972708,4.263260624,0.907441016,-4.862514125,-3.955073109,5,8,0,"33,700","31,384","2,316",6.9,"63,671",122.4,17454,5424,23222,0.751614848,0.233571613
New Mexico,Grant,8/31/2021,1894,43,29514,27007,66,233,368,-135,7,195,202,-1,587,8.637947653,13.64276711,-5.004819456,0.259509157,7.229183658,7.488692815,7,8,0,"11,893","10,819","1,074",9,"43,175",83,6553,7590,14435,0.453966055,0.525805334
New Mexico,Guadalupe,8/31/2021,795,15,4687,4275,-3,37,42,-5,0,1,1,1,574,8.651934994,9.821115398,-1.169180405,0,0.233836081,0.233836081,7,9,0,"1,531","1,428",103,6.7,"36,554",70.3,917,1234,2189,0.418912746,0.56372773
New Mexico,Harding,8/31/2021,14,2,695,638,2,2,4,-2,0,6,6,-2,0,3.139717425,6.279434851,-3.139717425,0,9.419152276,9.419152276,9,12,0,276,264,12,4.3,"38,162",73.4,319,179,505,0.631683168,0.354455446
New Mexico,Hidalgo,8/31/2021,511,10,4894,4106,-97,39,50,-11,1,-87,-86,0,64,9.387411241,12.03514262,-2.647731376,0.240702852,-20.94114815,-20.7004453,9,9,0,"1,956","1,842",114,5.8,"37,322",71.7,1120,823,1974,0.567375887,0.416919959
New Mexico,Lea,8/31/2021,12094,211,64727,71830,707,1130,550,580,114,10,124,3,2068,15.8093919,7.694836765,8.114555134,1.594929802,0.139906123,1.734835925,5,8,0,"29,545","26,281","3,264",11,"63,012",121.1,16531,4061,20918,0.790276317,0.194139019
